User ID,Name,Age,Gender,Area of Residence,Specific Address,Destination Address,Aadhaar Number,Time of Departure,Preferred Mode of Travel,Frequency of Commute in a Week,Occupation,Fellow Commuter Age Preference,Fellow Commuter Gender Preference,Car Owner,Vehicle Details,Average Commute Distance (km),Comfort with Carpooling,Peak Demand,Emergency Contact Number,Incentive Preference,Cost Sharing Preference,index,max_ppl,final rating,Index,Max People in Carpool
U7452,Alisha Srivastava,28,Female,Juhu,"20 D Road, Parel","15 D Avenue, Navi Mumbai",785893055412,7:15,Personal Car,2,Chef,31-41,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 30876 8032,Yes,Proportional,7452.0,3,4,7452.0,3
U7453,Sara Vohra,21,Male,Worli,"5 A Lane, Juhu","15 D Avenue, Navi Mumbai",617938074523,17:10,Indrive,6,Manager,31-41,No Preference,True,None,15.8,Neutral,Peak,+91 26000 3395,Yes,Equal,7453.0,3,5,7453.0,4
U7454,Parv Suri,22,Male,Powai,"49 B Avenue, Goregaon","15 D Avenue, Navi Mumbai",153730329770,15:33,Indrive,1,Artist,42-52,Same,True,None,15.8,Very Comfortable,Peak,+91 96454 3445,No,Proportional,7454.0,3,4,7454.0,4
U7455,Aarush Sethi,19,Other,Goregaon,"57 B Street, Andheri","67 D Avenue, Dadar",937336048363,8:12,Personal Car,1,Engineer,27-37,Same,False,None,15.8,Neutral,Peak,+91 75900 3772,No,Equal,7455.0,3,3,7455.0,3
U7456,Reyaansh Malhotra,21,Female,Goregaon,"70 D Road, Colaba","63 A Street, Parel",586629377060,11:25,Ola,2,Designer,35-45,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 10800 6571,No,Equal,7456.0,3,4,7456.0,3
U7457,Aditya Goel,31,Female,Worli,"74 D Avenue, Goregaon","15 D Avenue, Navi Mumbai",545491741934,6:41,Personal Car,4,Teacher,33-43,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 67922 8136,No,Proportional,7457.0,3,3,7457.0,2
U7458,Harshit Sharma,33,Male,Colaba,"31 D Road, Dadar","29 A Road, Dadar",488231335784,11:16,Personal Car,1,Doctor,33-43,No Preference,True,None,15.8,Very Comfortable,Peak,+91 41671 2260,Yes,Equal,7458.0,3,4,7458.0,4
U7459,Prisha Mittal,49,Female,Worli,"9 A Avenue, Parel","15 D Avenue, Navi Mumbai",913186671797,10:18,Ola,6,Chef,35-45,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 75556 2576,Yes,Proportional,7459.0,3,5,7459.0,4
U7460,Saisha Khanna,25,Female,Parel,"98 A Avenue, Nariman Point","15 D Avenue, Navi Mumbai",637234608432,20:10,Ola,6,Artist,17-27,Same,True,None,15.8,Very Comfortable,Peak,+91 12705 6993,No,Equal,7460.0,3,5,7460.0,3
U7461,Rudra Patel,26,Male,Powai,"75 D Road, Juhu","15 D Avenue, Navi Mumbai",377185837538,18:53,Indrive,2,Manager,24-34,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 22502 7011,No,Equal,7461.0,3,5,7461.0,4
U7462,Aadhya Kumar,38,Female,Colaba,"97 D Avenue, Nariman Point","15 D Avenue, Navi Mumbai",332045045010,10:27,Personal Car,4,Lawyer,25-35,No Preference,True,None,15.8,Neutral,Peak,+91 94866 9943,No,Equal,7462.0,3,5,7462.0,4
U7463,Aarna Nambiar,31,Female,Nariman Point,"88 C Road, Worli","15 D Avenue, Navi Mumbai",823874108465,18:25,Personal Car,4,Manager,33-43,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 65492 7035,Yes,Equal,7463.0,3,4,7463.0,2
U7464,Ridhi Patel,27,Female,Dadar,"1 A Avenue, Powai","15 D Avenue, Navi Mumbai",337617187056,6:44,Personal Car,7,Teacher,23-33,Same,False,None,15.8,Neutral,Peak,+91 63654 9588,Yes,Not Interested,7464.0,3,4,7464.0,4
U7465,Shaurya Suri,46,Female,Juhu,"53 B Lane, Worli","44 D Lane, Powai",667522462438,8:45,Indrive,5,Chef,34-44,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 28289 7599,No,Proportional,7465.0,3,4,7465.0,4
U7466,Arjun Suri,57,Male,Nariman Point,"69 A Lane, Dadar","15 D Avenue, Navi Mumbai",921212185938,17:30,Indrive,3,Designer,34-44,No Preference,True,None,15.8,Somewhat Uncomfortable,Peak,+91 54698 8720,Yes,Proportional,7466.0,3,3,7466.0,2
U7467,Aayush Mittal,47,Female,Bandra,"27 B Road, Dadar","15 D Avenue, Navi Mumbai",268127612364,7:31,Ola,5,Lawyer,34-44,Same,True,None,15.8,Very Uncomfortable,Peak,+91 43102 7573,No,Equal,7467.0,3,5,7467.0,2
U7468,Kavya Luthra,41,Female,Juhu,"5 C Road, Worli","15 D Avenue, Navi Mumbai",176717715142,14:58,Indrive,1,Entrepreneur,30-40,Same,True,None,15.8,Very Comfortable,Peak,+91 89794 9547,No,Equal,7468.0,3,5,7468.0,2
U7469,Anvi Ahuja,38,Female,Andheri,"78 A Street, Powai","15 D Avenue, Navi Mumbai",438991924369,18:52,Personal Car,2,Doctor,44-54,No Preference,True,None,15.8,Somewhat Uncomfortable,Peak,+91 15553 8045,No,Not Interested,7469.0,3,4,7469.0,2
U7470,Aarna Rathod,30,Female,Powai,"29 D Lane, Juhu","15 D Avenue, Navi Mumbai",139535060984,11:30,Ola,2,Entrepreneur,33-43,Same,True,None,15.8,Very Uncomfortable,Off-Peak,+91 66150 4888,Yes,Proportional,7470.0,3,2,7470.0,2
U7471,Vihaan Naidu,29,Female,Worli,"89 C Lane, Worli","15 D Avenue, Navi Mumbai",374440050618,13:22,Uber,2,Doctor,22-32,Same,False,None,15.8,Somewhat Uncomfortable,Peak,+91 80789 7482,Yes,Equal,7471.0,3,3,7471.0,3
U7472,Mohammad Bhatia,41,Male,Andheri,"17 A Avenue, Goregaon","15 D Avenue, Navi Mumbai",908367998435,16:35,Indrive,6,Doctor,27-37,Same,True,None,15.8,Very Comfortable,Peak,+91 13695 6281,Yes,Proportional,7472.0,3,3,7472.0,3
U7473,Krisha Khanna,42,Other,Andheri,"63 A Street, Goregaon","15 D Avenue, Navi Mumbai",535165464322,15:20,Ola,2,Lawyer,42-52,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 11310 9108,No,Equal,7473.0,3,4,7473.0,2
U7474,Ved Kaul,48,Male,Dadar,"39 C Road, Worli","52 D Avenue, Goregaon",943792494810,8:31,Ola,1,Teacher,15-25,No Preference,True,None,15.8,Neutral,Peak,+91 33768 4749,Yes,Proportional,7474.0,3,5,7474.0,3
U7475,Kushagra Reddy,24,Female,Nariman Point,"72 A Avenue, Andheri","85 B Lane, Parel",588546842047,15:35,Uber,4,Designer,25-35,No Preference,False,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 42807 3846,Yes,Proportional,7475.0,3,4,7475.0,4
U7476,Aarush Naidu,32,Female,Worli,"46 A Road, Colaba","15 D Avenue, Navi Mumbai",911973809892,10:47,Ola,1,Chef,35-45,No Preference,True,None,15.8,Somewhat Uncomfortable,Peak,+91 37234 4922,Yes,Proportional,7476.0,3,4,7476.0,4
U7477,Ayush Saxena,23,Female,Colaba,"15 A Street, Colaba","15 D Avenue, Navi Mumbai",959060737916,16:19,Personal Car,4,Manager,30-40,Same,True,None,15.8,Neutral,Peak,+91 40130 3339,Yes,Equal,7477.0,3,3,7477.0,2
U7478,Aadi Doshi,26,Male,Parel,"50 B Avenue, Powai","15 D Avenue, Navi Mumbai",135043302875,11:38,Uber,7,Teacher,37-47,No Preference,False,None,15.8,Neutral,Off-Peak,+91 49570 5342,No,Equal,7478.0,3,3,7478.0,2
U7479,Abhimanyu Mahajan,40,Female,Parel,"34 C Street, Goregaon","15 D Avenue, Navi Mumbai",811779297880,15:49,Ola,6,Lawyer,41-51,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 62293 7151,Yes,Equal,7479.0,3,4,7479.0,4
U7480,Aadi Dutta,25,Male,Nariman Point,"68 A Road, Andheri","25 D Avenue, Dadar",400697498591,7:56,Indrive,7,Other,16-26,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 30265 5379,Yes,Equal,7480.0,3,3,7480.0,2
U7481,Sahil Patel,51,Female,Nariman Point,"94 B Lane, Colaba","15 D Avenue, Navi Mumbai",770878329737,19:58,Indrive,1,Manager,17-27,No Preference,False,None,15.8,Very Comfortable,Off-Peak,+91 74715 1441,Yes,Proportional,7481.0,3,3,7481.0,2
U7482,Aanya Lal,49,Female,Parel,"92 C Street, Parel","15 D Avenue, Navi Mumbai",564700300406,9:21,Indrive,7,Doctor,21-31,Same,False,None,15.8,Neutral,Peak,+91 94456 6401,Yes,Proportional,7482.0,3,4,7482.0,2
U7483,Sahil Mittal,46,Male,Parel,"28 A Road, Powai","15 D Avenue, Navi Mumbai",137782333499,7:39,Ola,3,Teacher,41-51,No Preference,True,None,15.8,Neutral,Peak,+91 47438 8784,No,Equal,7483.0,3,3,7483.0,2
U7484,Shreya Patel,58,Male,Bandra,"90 D Lane, Bandra","52 A Road, Bandra",355071044652,9:40,Ola,2,Doctor,40-50,No Preference,True,None,15.8,Very Comfortable,Off-Peak,+91 38742 3281,No,Proportional,7484.0,3,3,7484.0,4
U7485,Shreya Singh,45,Male,Colaba,"69 A Lane, Powai","15 D Avenue, Navi Mumbai",966603058644,21:35,Uber,7,Artist,31-41,Same,True,None,15.8,Very Comfortable,Peak,+91 21820 3306,Yes,Equal,7485.0,3,3,7485.0,2
U7486,Akshara Khurana,19,Female,Juhu,"48 C Lane, Worli","15 D Avenue, Navi Mumbai",574712968596,6:45,Uber,5,Teacher,40-50,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 85853 3896,Yes,Proportional,7486.0,3,2,7486.0,2
U7487,Mohammad Lobo,49,Male,Powai,"1 A Lane, Andheri","15 D Avenue, Navi Mumbai",619635193515,21:11,Ola,1,Engineer,43-53,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 11401 9746,No,Proportional,7487.0,3,3,7487.0,2
U7488,Ananya Chawla,37,Female,Worli,"55 C Street, Colaba","15 D Avenue, Navi Mumbai",445113390795,11:51,Ola,7,Artist,15-25,No Preference,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 32712 7354,No,Not Interested,7488.0,3,5,7488.0,3
U7489,Ahana Dhawan,34,Male,Powai,"68 B Road, Parel","41 D Lane, Worli",875550576522,19:18,Uber,2,Engineer,32-42,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 88475 1986,No,Equal,7489.0,3,4,7489.0,2
U7490,Abhinav Marwah,23,Male,Powai,"4 D Lane, Goregaon","34 D Street, Andheri",769154310320,21:48,Indrive,7,Manager,34-44,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 86072 5963,No,Equal,7490.0,3,4,7490.0,2
U7491,Aarav Bajaj,23,Male,Bandra,"50 C Road, Powai","15 D Avenue, Navi Mumbai",486908694022,17:23,Ola,6,Engineer,24-34,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 58944 8045,Yes,Equal,7491.0,3,3,7491.0,4
U7492,Aamna Chadda,23,Female,Worli,"86 D Street, Goregaon","15 D Avenue, Navi Mumbai",536778114922,10:21,Ola,1,Engineer,26-36,No Preference,False,None,15.8,Neutral,Peak,+91 75441 4617,No,Equal,7492.0,3,4,7492.0,3
U7493,Rohan Chadda,58,Male,Dadar,"24 D Street, Bandra","78 B Lane, Nariman Point",572356616159,11:28,Indrive,6,Doctor,20-30,No Preference,True,None,15.8,Neutral,Peak,+91 14021 7024,Yes,Equal,7493.0,3,3,7493.0,3
U7494,Aamna Chawla,52,Female,Juhu,"7 C Lane, Goregaon","15 D Avenue, Navi Mumbai",261707314371,8:58,Ola,3,Manager,23-33,Same,False,None,15.8,Somewhat Comfortable,Peak,+91 27501 1635,Yes,Proportional,7494.0,3,5,7494.0,4
U7495,Darsh Rana,33,Male,Nariman Point,"79 D Road, Dadar","15 D Avenue, Navi Mumbai",334483630683,13:57,Uber,1,Chef,29-39,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 67592 7973,Yes,Proportional,7495.0,3,5,7495.0,3
U7496,Reyaansh Kohli,35,Female,Colaba,"51 C Street, Nariman Point","18 A Road, Powai",736975791988,12:38,Uber,7,Designer,27-37,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 76538 5965,Yes,Proportional,7496.0,3,4,7496.0,4
U7497,Saisha Sethi,42,Female,Goregaon,"97 D Street, Colaba","49 D Road, Juhu",947005487310,7:51,Uber,2,Entrepreneur,38-48,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 66599 6356,Yes,Proportional,7497.0,3,4,7497.0,3
U7498,Rohan Joseph,40,Male,Dadar,"98 D Street, Bandra","15 D Avenue, Navi Mumbai",287088769756,8:43,Indrive,3,Doctor,31-41,No Preference,False,None,15.8,Very Comfortable,Peak,+91 69738 8805,Yes,Proportional,7498.0,3,4,7498.0,3
U7499,Aaradhya Krishnamurthy,57,Female,Juhu,"75 B Road, Worli","15 D Avenue, Navi Mumbai",178913196985,21:16,Indrive,1,Manager,32-42,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 73546 3974,Yes,Not Interested,7499.0,3,4,7499.0,2
U7500,Aniket Rao,29,Female,Goregaon,"22 C Lane, Andheri","15 D Avenue, Navi Mumbai",516200118898,8:12,Uber,3,Designer,18-28,No Preference,True,None,15.8,Very Comfortable,Off-Peak,+91 44807 4077,Yes,Proportional,7500.0,3,4,7500.0,2
U7501,Diya Khurana,24,Female,Goregaon,"82 A Road, Juhu","30 A Avenue, Goregaon",783594212554,14:34,Ola,5,Teacher,29-39,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 91828 2357,Yes,Equal,7501.0,3,2,7501.0,2
U7502,Kavya Patel,27,Female,Bandra,"47 A Avenue, Juhu","15 D Avenue, Navi Mumbai",527804018025,12:57,Uber,6,Other,17-27,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 58818 6193,No,Equal,7502.0,3,3,7502.0,3
U7503,Kiara Tripathi,40,Male,Dadar,"94 B Road, Juhu","77 C Lane, Dadar",916544677368,19:38,Personal Car,2,Lawyer,39-49,No Preference,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 97462 6252,Yes,Equal,7503.0,3,4,7503.0,2
U7504,Aaditya Gandhi,29,Male,Juhu,"13 B Avenue, Bandra","98 C Road, Colaba",791432389548,10:50,Personal Car,1,Artist,40-50,No Preference,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 77103 7453,No,Equal,7504.0,3,4,7504.0,3
U7505,Anaya Shukla,47,Female,Parel,"17 B Road, Goregaon","15 D Avenue, Navi Mumbai",374479477541,18:50,Personal Car,3,Manager,36-46,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 67628 8225,Yes,Equal,7505.0,3,5,7505.0,4
U7506,Rudra Banerjee,45,Male,Parel,"47 B Street, Andheri","15 D Avenue, Navi Mumbai",266522622880,20:32,Indrive,6,Engineer,37-47,No Preference,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 66443 1885,Yes,Proportional,7506.0,3,3,7506.0,3
U7507,Lakshay Chawla,55,Male,Dadar,"74 B Avenue, Colaba","15 D Avenue, Navi Mumbai",312512817580,19:12,Uber,6,Engineer,24-34,Same,False,None,15.8,Very Comfortable,Peak,+91 95211 7432,No,Proportional,7507.0,3,3,7507.0,4
U7508,Aadhya Gupta,41,Female,Andheri,"42 B Avenue, Juhu","44 B Road, Colaba",413812794304,6:53,Ola,1,Teacher,38-48,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 46550 2555,Yes,Equal,7508.0,3,4,7508.0,4
U7509,Varun Nambiar,21,Female,Bandra,"84 D Avenue, Andheri","15 D Avenue, Navi Mumbai",413902467011,13:57,Ola,4,Lawyer,28-38,Same,True,None,15.8,Neutral,Off-Peak,+91 36138 3602,Yes,Equal,7509.0,3,3,7509.0,3
U7510,Aadi Bhagat,43,Male,Bandra,"36 A Street, Andheri","68 D Street, Andheri",321503298588,21:32,Uber,3,Lawyer,44-54,No Preference,True,None,15.8,Very Comfortable,Peak,+91 80240 8894,Yes,Proportional,7510.0,3,4,7510.0,4
U7511,Aaradhya Saxena,39,Male,Colaba,"61 A Lane, Colaba","90 B Road, Nariman Point",259624056908,13:14,Uber,5,Engineer,26-36,Same,False,None,15.8,Very Uncomfortable,Peak,+91 16482 1120,No,Proportional,7511.0,3,5,7511.0,4
U7512,Ayush Vohra,36,Female,Powai,"88 C Street, Worli","15 D Avenue, Navi Mumbai",717553461667,6:40,Indrive,2,Designer,29-39,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 37460 3429,Yes,Equal,7512.0,3,3,7512.0,3
U7513,Prarthana Lal,25,Female,Andheri,"58 A Avenue, Colaba","15 D Avenue, Navi Mumbai",796111938831,18:19,Indrive,1,Other,22-32,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 64227 1952,Yes,Proportional,7513.0,3,5,7513.0,4
U7514,Kavya Rathod,57,Male,Goregaon,"12 D Lane, Colaba","15 D Avenue, Navi Mumbai",142746035190,7:33,Personal Car,3,Entrepreneur,35-45,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 87124 1159,Yes,Equal,7514.0,3,3,7514.0,2
U7515,Anaya Kumar,47,Male,Parel,"92 C Road, Parel","15 D Avenue, Navi Mumbai",545885712064,14:17,Indrive,7,Designer,34-44,No Preference,False,None,15.8,Neutral,Peak,+91 71706 5748,Yes,Not Interested,7515.0,3,3,7515.0,4
U7516,Armaan Lobo,34,Female,Bandra,"78 B Road, Worli","15 D Avenue, Navi Mumbai",917133923980,18:20,Ola,2,Doctor,33-43,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 44815 2954,No,Equal,7516.0,3,5,7516.0,2
U7517,Kiara Doshi,32,Male,Parel,"80 D Street, Andheri","15 D Avenue, Navi Mumbai",518738657911,6:13,Indrive,6,Teacher,18-28,Same,True,None,15.8,Neutral,Peak,+91 91028 6581,Yes,Equal,7517.0,3,3,7517.0,3
U7518,Prisha Mehra,18,Male,Nariman Point,"97 D Street, Dadar","6 B Road, Andheri",970849856727,15:52,Uber,2,Chef,41-51,No Preference,True,None,15.8,Neutral,Off-Peak,+91 70235 2990,Yes,Equal,7518.0,3,4,7518.0,3
U7519,Ayush Luthra,40,Female,Worli,"71 B Street, Juhu","15 D Avenue, Navi Mumbai",795308433275,6:25,Personal Car,6,Entrepreneur,38-48,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 72437 2025,Yes,Not Interested,7519.0,3,3,7519.0,4
U7520,Akshara Lal,45,Female,Nariman Point,"49 C Avenue, Bandra","15 D Avenue, Navi Mumbai",270178543515,20:55,Indrive,2,Lawyer,30-40,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 46417 9480,Yes,Equal,7520.0,3,3,7520.0,4
U7521,Aahana Bhagat,39,Male,Colaba,"31 C Lane, Worli","54 C Street, Goregaon",453012251989,14:29,Uber,5,Doctor,16-26,No Preference,True,None,15.8,Very Comfortable,Peak,+91 10092 2609,Yes,Equal,7521.0,3,2,7521.0,3
U7522,Reyansh Banerjee,25,Female,Goregaon,"67 D Street, Nariman Point","15 D Avenue, Navi Mumbai",960395787970,20:10,Personal Car,6,Doctor,28-38,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 16855 4599,Yes,Proportional,7522.0,3,3,7522.0,4
U7523,Advait Rana,34,Other,Andheri,"60 C Road, Colaba","15 D Avenue, Navi Mumbai",784377759507,19:11,Uber,3,Other,39-49,Same,False,None,15.8,Very Uncomfortable,Peak,+91 12850 9321,No,Proportional,7523.0,3,5,7523.0,3
U7524,Abhimanyu Dsouza,23,Other,Goregaon,"10 A Road, Worli","15 D Avenue, Navi Mumbai",556107719873,16:15,Indrive,1,Manager,17-27,No Preference,True,None,15.8,Neutral,Peak,+91 86862 3575,Yes,Equal,7524.0,3,4,7524.0,3
U7525,Aarna Lal,40,Female,Powai,"70 B Road, Parel","15 D Avenue, Navi Mumbai",670711461536,8:32,Indrive,6,Teacher,32-42,No Preference,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 64765 4392,Yes,Proportional,7525.0,3,3,7525.0,2
U7526,Inaya Rathod,39,Female,Colaba,"57 D Lane, Bandra","15 D Avenue, Navi Mumbai",366007694708,8:52,Ola,7,Other,32-42,Same,True,None,15.8,Very Uncomfortable,Peak,+91 77240 1132,Yes,Equal,7526.0,3,4,7526.0,2
U7527,Ritvik Dutta,22,Female,Goregaon,"67 D Street, Dadar","79 B Street, Colaba",403149155201,17:52,Uber,7,Other,34-44,Same,True,None,15.8,Very Uncomfortable,Peak,+91 40795 1227,Yes,Proportional,7527.0,3,3,7527.0,4
U7528,Arjun Chadda,42,Male,Andheri,"95 A Road, Colaba","15 D Avenue, Navi Mumbai",655760939307,15:31,Personal Car,3,Artist,17-27,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 23013 7433,No,Proportional,7528.0,3,3,7528.0,3
U7529,Samarth Joseph,54,Female,Andheri,"98 C Lane, Andheri","97 B Road, Colaba",240398561312,9:43,Indrive,3,Other,38-48,Same,True,None,15.8,Very Comfortable,Peak,+91 86499 4045,Yes,Proportional,7529.0,3,5,7529.0,3
U7530,Lavanya Marwah,49,Female,Parel,"77 B Lane, Dadar","15 D Avenue, Navi Mumbai",944003321352,21:18,Indrive,6,Engineer,44-54,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 78379 6415,Yes,Not Interested,7530.0,3,5,7530.0,2
U7531,Aarohi Dhawan,48,Female,Goregaon,"61 A Street, Colaba","55 C Street, Parel",573137525485,20:27,Uber,5,Entrepreneur,40-50,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 27872 9714,No,Proportional,7531.0,3,4,7531.0,3
U7532,Aahana Patil,20,Female,Nariman Point,"46 A Road, Nariman Point","27 B Road, Andheri",989831258281,7:50,Indrive,4,Manager,36-46,No Preference,True,None,15.8,Very Comfortable,Peak,+91 41963 2094,Yes,Proportional,7532.0,3,3,7532.0,2
U7533,Kushagra Trivedi,51,Male,Powai,"93 A Lane, Andheri","15 D Avenue, Navi Mumbai",511925493647,16:58,Indrive,4,Chef,38-48,Same,True,None,15.8,Very Uncomfortable,Peak,+91 16784 7526,Yes,Equal,7533.0,3,4,7533.0,3
U7534,Darsh Gandhi,32,Female,Nariman Point,"52 A Road, Parel","15 D Avenue, Navi Mumbai",881077594099,17:29,Uber,2,Manager,39-49,No Preference,False,None,15.8,Neutral,Peak,+91 30586 4668,Yes,Equal,7534.0,3,4,7534.0,4
U7535,Ishank Patil,28,Male,Dadar,"5 D Road, Colaba","15 D Avenue, Navi Mumbai",651715802496,11:20,Ola,3,Lawyer,44-54,Same,True,None,15.8,Neutral,Peak,+91 71251 5003,No,Equal,7535.0,3,4,7535.0,3
U7536,Harshit Bedi,26,Male,Nariman Point,"6 D Avenue, Colaba","15 D Avenue, Navi Mumbai",358952349743,18:25,Uber,7,Artist,23-33,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 78263 6373,No,Equal,7536.0,3,5,7536.0,3
U7537,Ayesha Chawla,37,Female,Juhu,"61 B Road, Powai","15 D Avenue, Navi Mumbai",694910128143,19:36,Uber,3,Designer,34-44,No Preference,False,None,15.8,Very Comfortable,Peak,+91 90244 5675,No,Equal,7537.0,3,3,7537.0,3
U7538,Pari Jain,24,Female,Powai,"50 D Lane, Powai","15 D Avenue, Navi Mumbai",585404786835,17:38,Uber,7,Other,19-29,Same,False,None,15.8,Neutral,Peak,+91 54566 2181,No,Equal,7538.0,3,4,7538.0,2
U7539,Parv Nambiar,38,Female,Juhu,"34 A Road, Andheri","15 D Avenue, Navi Mumbai",340338959747,17:10,Ola,5,Entrepreneur,43-53,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 59094 8382,No,Equal,7539.0,3,5,7539.0,2
U7540,Amara Bose,27,Male,Andheri,"98 C Road, Bandra","15 D Avenue, Navi Mumbai",805524768660,14:28,Ola,6,Doctor,31-41,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 95821 6437,No,Not Interested,7540.0,3,5,7540.0,4
U7541,Darsh Chandra,24,Female,Worli,"9 A Street, Powai","15 D Avenue, Navi Mumbai",942430519919,16:27,Uber,4,Manager,43-53,Same,False,None,15.8,Somewhat Comfortable,Peak,+91 43681 3105,No,Equal,7541.0,3,3,7541.0,4
U7542,Reyaansh Yadav,55,Male,Parel,"62 C Road, Dadar","15 D Avenue, Navi Mumbai",832605010062,14:35,Ola,3,Engineer,34-44,No Preference,False,None,15.8,Neutral,Off-Peak,+91 23654 8354,Yes,Proportional,7542.0,3,4,7542.0,2
U7543,Vihaan Iyer,28,Female,Colaba,"81 A Avenue, Powai","15 D Avenue, Navi Mumbai",681469947971,9:19,Ola,2,Other,20-30,No Preference,True,None,15.8,Neutral,Off-Peak,+91 28490 2084,Yes,Proportional,7543.0,3,4,7543.0,4
U7544,Aaradhya Reddy,37,Male,Juhu,"92 A Street, Colaba","15 D Avenue, Navi Mumbai",890873309051,16:33,Personal Car,1,Entrepreneur,42-52,Same,True,None,15.8,Very Comfortable,Peak,+91 30020 4990,Yes,Equal,7544.0,3,3,7544.0,2
U7545,Mohammad Vohra,40,Female,Juhu,"82 D Lane, Colaba","15 D Avenue, Navi Mumbai",342438991787,13:36,Personal Car,2,Chef,33-43,Same,True,None,15.8,Somewhat Comfortable,Off-Peak,+91 21220 1607,Yes,Proportional,7545.0,3,5,7545.0,2
U7546,Aaradhya Suri,24,Male,Bandra,"84 A Avenue, Colaba","15 D Avenue, Navi Mumbai",189242389856,21:43,Indrive,4,Other,26-36,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 97941 5821,No,Equal,7546.0,3,5,7546.0,3
U7547,Alisha Shukla,59,Female,Colaba,"92 C Street, Colaba","15 D Avenue, Navi Mumbai",821801786285,13:49,Uber,1,Teacher,19-29,Same,True,None,15.8,Very Uncomfortable,Peak,+91 73157 4882,No,Equal,7547.0,3,3,7547.0,3
U7548,Aniket Khanna,20,Other,Goregaon,"80 A Road, Colaba","15 D Avenue, Navi Mumbai",465761113865,10:18,Personal Car,6,Other,41-51,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 24953 4775,Yes,Proportional,7548.0,3,5,7548.0,2
U7549,Prisha Iyer,34,Female,Juhu,"46 D Street, Andheri","15 D Avenue, Navi Mumbai",578658190767,14:46,Uber,1,Entrepreneur,39-49,Same,True,None,15.8,Very Comfortable,Peak,+91 24375 7117,Yes,Proportional,7549.0,3,2,7549.0,2
U7550,Shaurya Yadav,24,Female,Dadar,"60 B Avenue, Powai","95 D Street, Nariman Point",243327262107,15:42,Ola,6,Other,16-26,Same,False,None,15.8,Very Uncomfortable,Off-Peak,+91 50400 5341,Yes,Proportional,7550.0,3,4,7550.0,2
U7551,Arya Shah,29,Female,Andheri,"54 A Lane, Dadar","15 D Avenue, Navi Mumbai",750187350588,12:55,Indrive,5,Chef,35-45,Same,False,None,15.8,Neutral,Peak,+91 57633 7444,No,Equal,7551.0,3,3,7551.0,2
U7552,Aaditya Sethi,33,Male,Nariman Point,"61 B Avenue, Parel","87 C Road, Dadar",610761335568,21:55,Ola,7,Chef,28-38,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 21818 6306,No,Proportional,7552.0,3,4,7552.0,4
U7553,Vivaan Gandhi,48,Female,Dadar,"98 A Road, Juhu","15 D Avenue, Navi Mumbai",232579021836,14:15,Uber,6,Doctor,23-33,No Preference,False,None,15.8,Very Uncomfortable,Off-Peak,+91 84924 7576,Yes,Proportional,7553.0,3,4,7553.0,2
